#OTU ID	description	SRR23216666	SRR23216663	SRR23216665	SRR23216664	SRR23216662	SRR23216667	ERR1474249	ERR1474250	ERR1474244	ERR1474248	ERR1474235	ERR1474237	ERR1474238	ERR1474246	ERR1474251	ERR1474247	ERR1474236	ERR1474240	ERR1474239
PWY-5531	chlorophyllide a biosynthesis II (anaerobic)	533.2175120123528	101.87678372261637	451.4394689210623	71.59264966473751	325.0981723003571	102.99570365861489	36.3080836032802	575.1055485209555	513.066314043319	13.4878433675004	0.4215615405702928	406.64948910669534	13.817841194440236	1860.888253783452	18.09927364193421	2427.941122973933	1183.626095429506	5.705695147135255	143.5205782096157
PWY-5532	adenosine nucleotides degradation IV	9.832174786048435	5.6824121640505725	26.891642254688755	4.278091371334449	12.51528470756573	7.88578819508394	61.40152690380836	40.5580466313758	25.5586770905979	137.83490954779754	67.3342164567407	131.09090776098938	125.7946805424113	29.851937880634985	167.84003391566262	5.780684943042552	155.65033652468966	55.26078343755752	124.48459227775037
PWY-5634	superpathway of penicillin, cephalosporin and cephamycin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0031478013605016e-08	1.4420991444440746e-12	0.0	0.0	0.0	0.0	8.422212339573628e-06	0.0	0.0	7.75382056775395e-05	0.0	0.0
PWY-5647	2-nitrobenzoate degradation I	6762.699457216263	1032.5741748509931	1465.1158201025205	1637.0916176671456	1671.7924052697106	1697.844399621429	14.653649022768086	326.80181177009683	252.57611801410644	23.371401505670956	8.218483283121513	151.65366418799445	1.4591026027662437	1311.98842169853	194.7034491113488	1673.772120035583	4214.373423275113	1.2186162815263917	115.67460105887837
PWY-5651	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	9148.14332890945	1474.558688491369	1599.073715205164	2111.6606595276226	2105.807709725362	2662.4911612459387	15.716059872326529	438.6886683521645	361.6593068498869	29.21544626498034	8.68827808018705	469.3869640896111	4.565863023030893	1919.7625850224988	416.86795767780256	2248.893789090117	6992.193515876043	1.377732675791714	157.51467756564017
PWY-5654	2-amino-3-carboxymuconate semialdehyde degradation to 2-oxopentenoate	6424.291089418372	997.2431248526882	1569.7957530223368	2138.66586803534	1640.672107901645	1864.184351066368	47.51873962513848	487.6367311507863	411.568193219957	51.34878857390606	59.216514845614455	137.79369841251287	2.405568941102131	1315.0893161389904	197.19705430576693	2172.6734836899814	3855.3809311961454	4.763775513532257	170.16382507561562
PWY-5655	L-tryptophan degradation IX	6307.128927693077	1298.6921907094431	1769.317528389828	2433.4418605815526	1958.804898918336	2233.2675447087404	16.214641612372088	439.6437735584006	396.07019550061983	0.6684222918015342	7.330495687418577	283.6449499977148	3.0001226751256	1644.1451457385458	330.64497494133803	2527.339370214172	5354.163910377245	0.7949944480342007	169.31715614952554
PWY-5656	mannosylglycerate biosynthesis I	27.51130412492761	0.0	0.176599709246158	0.0	0.1903423999150383	13.461970943498695	0.0	15.443028688746695	167.9848074888821	0.0059431370389049	0.0	0.4386117031395724	0.4687205777325655	14.67194222852223	0.2576882477725273	82.01273739302138	11.253386416410573	0.057494658580461	0.0188942244126027
PWY-5659	GDP-mannose biosynthesis	19183.19806382708	11485.54736618311	12552.397299281423	19384.614297077776	15312.886194942006	19271.407613129137	2932.3444908844485	4198.488935098769	7824.994180895991	19648.15598462592	22084.517020029936	4716.596320609076	12233.614249101383	10976.643695499257	9245.57268900442	38325.69925002312	23041.270792431213	10430.000855360124	4418.514735453382
PWY-5667	CDP-diacylglycerol biosynthesis I	28513.99959626238	12151.833616748154	18232.611606786548	22496.77338954637	19118.42842609232	24334.252840537225	3648.351788847628	6288.720738039635	12392.145119478497	24658.84861574997	20978.454013511982	7445.261102040355	14795.6338974451	12244.75648200954	14467.066021809746	37174.7872274239	24395.76343179433	14108.931212763104	6210.06836867971
PWY-5675	nitrate reduction V (assimilatory)	29.20585114760877	3.5431430430528126	12.114969391410131	10.559955349138368	6.405447301191707	465.650463356718	0.0	2.8748925156119136	11.7028929798428	0.0	0.0	0.0	0.2878844440227034	5.604640146692565	0.0	177.9662872991056	88.01720526909418	0.0	1.5226604444275778
PWY-5676	acetyl-CoA fermentation to butanoate II	6348.3055926605575	5657.260202309601	7915.953620922402	9383.301975103826	6844.8573346497205	6492.643258442733	1087.0709039012152	1645.525172621314	2058.163729542008	10338.747345607844	7461.999801743143	1876.7761074729	12537.253041990654	2751.4491509500485	5731.392404052542	6501.702083449928	5365.313716762904	15840.903749687814	2464.1651292605266
PWY-5677	succinate fermentation to butanoate	796.2632423213563	2484.9370322475093	2970.2376939284864	4149.31410273354	2125.4954132848293	1833.613662495651	368.51529482403066	374.9844044117231	328.0249969065709	8739.967969008483	2474.8390720670177	290.0287891887508	1881.023961708704	244.7249823478742	1799.269432558062	176.20271267198302	1092.7476277179026	1074.5608839197153	559.3694179027976
PWY-5679	clavulanate biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0508232771661761	0.0002522385950827	0.0	0.0	0.0	0.0	0.5115374662310971	0.0	3.0330411264540712e-05	0.0221519230041227	0.0	0.0
PWY-5686	UMP biosynthesis	25737.841484776854	12659.23078734566	14598.17157468102	23021.073402950467	18954.991797949227	22177.256558579797	3633.365910129112	4965.320607641263	9783.64755974681	22923.03905734421	21211.42165450782	6684.175312149867	12580.152239719626	12468.27692972454	12871.588323614642	31306.51570963276	23593.51817484976	13383.294729857553	5803.193302964247
PWY-5695	urate biosynthesis/inosine 5'-phosphate degradation	23998.413119796533	13437.424146831689	15799.759313801223	21311.668978819896	19580.971299832	24654.309348637147	3519.634046354659	6088.493293562968	12467.277291162329	25648.35628461448	20902.835228021388	5687.32292663061	12724.58455445683	13102.352174917747	11344.566080745524	36005.54080608789	26143.55080985387	11798.443802989945	5364.761832488415
PWY-5705	allantoin degradation to glyoxylate III	2085.401392034675	655.1335318216775	561.6628457465035	739.877548213717	899.9673066821124	1331.5573672087037	311.2331690822815	668.3285427782911	2550.062425837517	1431.7220716632244	3857.3972064530863	581.0429202654868	730.5661572850756	2759.765918208366	1543.9070721440864	4101.8098438323295	3364.6448977495543	937.882886426627	732.570341711618
PWY-5724	superpathway of atrazine degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003054433726227	0.0002084606726889	0.0	0.0	0.0	0.0006932623381513	0.0635064968176229	0.0	0.0041443016221794	0.0189504707682824	0.0	0.0005615509505832
PWY-5737	(5R)-carbapenem carboxylate biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	7.448258389803589	0.1573037792076095	0.6848391797136626	0.8047530540463298	0.2829597393394211	2.1745332685488257	15.256890453121567	0.1236503012967603	0.0775902699693995	0.2231326239776446	1.5492977534300638	27.74959071665811	1.5933120607906506
PWY-5741	ethylmalonyl-CoA pathway	781.4930730422146	357.70908174699554	865.4378186690728	674.7624533613994	824.3943854617723	1384.7822625367262	44.11083541298986	669.2962868190453	1269.4171681548314	0.0021944736656949	0.0	110.69033362416472	13.481302939598818	2312.642100995217	352.4039843989465	7502.580906147631	2336.8569615635406	18.15078680698269	178.59033432338055
PWY-5743	3-hydroxypropanoate cycle	0.0	0.0	5.930538058020929	8.734181708310231	22.43832553488993	0.0	0.0	10.8489573245758	9.606378098404026	0.0	0.0	17.533782290490738	0.0	30.451870966362197	0.0	4.762095665270516	78.56876924416349	0.0	0.9138613723405458
PWY-5744	glyoxylate assimilation	0.0	0.0	6.220310340084785	8.714424134053607	22.268802201434674	0.0	0.0	10.94242975753967	9.901151989361512	0.0	0.0	16.605744872054228	0.0	30.62839783505691	0.0	4.793394698442836	80.44090672795159	0.0	0.9123917346368804
PWY-5747	2-methylcitrate cycle II	7679.944516229606	1537.7611569420046	2288.422920924517	5295.61770550343	2409.706871356219	3277.022743482154	209.13721852093136	1610.2585075540385	1122.8904052994417	1962.95923108682	1058.5775657378883	2038.1908105608643	629.8785030227981	4118.126916789674	2815.8636087437494	4229.117262715839	6159.731783979416	553.075663162153	1175.506016809017
PWY-5757	fosfomycin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.895177148551916e-07	1.416706580344453e-05	0.0	0.0	0.0	0.0	0.0153526444140396	0.3660688971360527	0.0	0.9204286454221476	0.0	8.962594352197821e-07
PWY-5789	3-hydroxypropanoate/4-hydroxybutanate cycle	0.0	0.0	0.1727191633762025	0.0	0.1886623063471243	0.0	0.0	0.0132095294252074	0.0061938680035523	0.0	0.0	0.0	0.0	3.7895045106664953	0.0	0.0	5.224358788561789	0.0	0.0223024248949864
PWY-5823	superpathway of CDP-glucose-derived O-antigen building blocks biosynthesis	115.79214048106806	12.381987050251832	3.405647123143167	17.60642491227299	7.026680491027024	1253.682847732142	0.0	0.0646349320074556	3.213021381256948	55.95402358788321	27.42682000441476	0.5560002379464343	0.3976447041385504	2.62161573480703	134.88287656154634	0.3891756304939662	4.58555021124498	13.44110356902976	0.0701481882802173
PWY-5837	1,4-dihydroxy-2-naphthoate biosynthesis I	2854.5318023904074	1408.8307379894118	1276.7064899186114	221.0223298929432	1981.6786038814023	2821.6463798421423	393.3106374204464	1571.408712566813	1996.105319473114	4959.630320328746	1841.529028672622	2044.3945981994275	1172.0496684510786	2833.1228668927856	2677.7682838672613	3401.4066550875546	5836.13685175026	925.1322379245896	1295.4083375934758
PWY-5838	superpathway of menaquinol-8 biosynthesis I	7002.77121416008	3523.0998613489123	3111.4647927679075	731.825798891216	4951.090239247743	6492.314307317447	900.1407525178705	2259.465918365825	3134.1306916316107	9197.972363362478	4871.196276631134	3143.92142817036	2340.3179684944644	5487.996706857405	5036.291952903666	5254.331867961144	10337.344827303215	1841.257626107788	2206.554531187264
PWY-5840	superpathway of menaquinol-7 biosynthesis	6477.673512544841	3413.760043049941	3007.4470641702824	728.8600819196004	4765.246323415952	6466.9634555526	900.033590613799	2192.7092948885274	3059.712010091967	9055.129780346628	4762.030464405812	3040.680240729513	2417.3687340332594	5501.211425997274	5052.310957781251	4836.711748617896	10071.37362775177	1908.548702247237	2229.804255915048
PWY-5845	superpathway of menaquinol-9 biosynthesis	2948.9712655813514	275.76855728628857	227.7350569912728	389.8387998531386	1479.7986929051542	4479.535308865422	702.9486740051881	2002.483397669699	1433.04430229412	8365.1851539064	3289.02037504891	2928.9734292435764	2170.5338171700014	3867.9654486259246	4006.631147772133	2650.216515728944	7641.559151961931	1708.0512071356577	1877.22068406838
PWY-5850	superpathway of menaquinol-6 biosynthesis I	2948.9712655813514	275.76855728628857	227.7350569912728	389.8387998531386	1479.7986929051542	4479.535308865422	702.9486740051881	2002.483397669699	1433.04430229412	8365.1851539064	3289.02037504891	2928.9734292435764	2170.5338171700014	3867.9654486259246	4006.631147772133	2650.216515728944	7641.559151961931	1708.0512071356577	1877.22068406838
PWY-5855	ubiquinol-7 biosynthesis (prokaryotic)	17586.13668775297	2828.400144623271	8847.671546879072	11095.17545647196	9926.329271126826	10138.34168141692	526.4998110866744	3425.386156486803	6294.7662934014415	5977.434153065303	3315.7191942884765	3009.780678536465	2729.615762025508	5549.301096161162	5347.308010391169	24469.152794691345	10911.584634721214	2059.3097090237857	1812.2145703563856
PWY-5856	ubiquinol-9 biosynthesis (prokaryotic)	17586.13668775297	2828.400144623271	8847.671546879072	11095.17545647196	9926.329271126826	10138.34168141692	526.4998110866744	3425.386156486803	6294.7662934014415	5977.434153065303	3315.7191942884765	3009.780678536465	2729.615762025508	5549.301096161162	5347.308010391169	24469.152794691345	10911.584634721214	2059.3097090237857	1812.2145703563856
PWY-5857	ubiquinol-10 biosynthesis (prokaryotic)	17586.13668775297	2828.400144623271	8847.671546879072	11095.17545647196	9926.329271126826	10138.34168141692	526.4998110866744	3425.386156486803	6294.7662934014415	5977.434153065303	3315.7191942884765	3009.780678536465	2729.615762025508	5549.301096161162	5347.308010391169	24469.152794691345	10911.584634721214	2059.3097090237857	1812.2145703563856
PWY-5860	superpathway of demethylmenaquinol-6 biosynthesis I	2063.7460784020955	185.72634374172287	153.05438645545394	261.5706382031762	1022.4328583919316	3294.969830930091	528.548401029884	1592.754588395185	1014.3285276634928	7096.636926790549	2372.732095938493	2428.5389150110605	1670.1896885628591	2870.536740732214	3133.8751316064177	1828.3902079830643	5860.185178146873	1367.1387315754585	1507.8143143830478
PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis	5260.259336159576	2697.720028049638	2330.393526177266	493.831324417144	3740.114130196938	5008.033581616052	701.9948288590019	1842.8188549903084	2393.760186970414	8020.750239474371	3658.650724213654	2654.2338428901835	1822.8260512978163	4275.515797664126	4122.817484524393	3753.5220677652414	8371.492556923457	1497.1820902090462	1838.401354574456
PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis	2063.7460784020955	185.72634374172287	153.05438645545394	261.5706382031762	1022.4328583919316	3294.969830930091	528.548401029884	1592.754588395185	1014.3285276634928	7096.636926790549	2372.732095938493	2428.5389150110605	1670.1896885628591	2870.536740732214	3133.8751316064177	1828.3902079830643	5860.185178146873	1367.1387315754585	1507.8143143830478
PWY-5863	superpathway of phylloquinol biosynthesis	3160.073697366949	1576.9472534517768	1424.897052936681	252.0603785285641	2210.581829217784	3155.356230120942	440.7858503137837	1633.3605673836526	2198.45028655978	5440.838880824937	2072.2626006261976	2173.461300138325	1316.7555456915882	3142.8158602024364	2921.490597733784	3656.534509254535	6347.882382193397	1043.542130726588	1420.1319311651018
PWY-5896	superpathway of menaquinol-10 biosynthesis	2948.9712655813514	275.76855728628857	227.7350569912728	389.8387998531386	1479.7986929051542	4479.535308865422	702.9486740051881	2002.483397669699	1433.04430229412	8365.1851539064	3289.02037504891	2928.9734292435764	2170.5338171700014	3867.9654486259246	4006.631147772133	2650.216515728944	7641.559151961931	1708.0512071356577	1877.22068406838
PWY-5897	superpathway of menaquinol-11 biosynthesis	6444.69618293286	3243.0948013689504	2869.51230012562	644.3302183902528	4557.984253666068	6085.588363425113	841.4239717166828	2200.5993481650157	3005.247447424598	8794.171181868705	4453.564212849084	3062.076550547261	2247.019242907996	5315.977257769794	4835.177595629477	4979.9055063581445	9918.059665294792	1769.4590587585358	2145.3007813024647
PWY-5898	superpathway of menaquinol-12 biosynthesis	6444.69618293286	3243.0948013689504	2869.51230012562	644.3302183902528	4557.984253666068	6085.588363425113	841.4239717166828	2200.5993481650157	3005.247447424598	8794.171181868705	4453.564212849084	3062.076550547261	2247.019242907996	5315.977257769794	4835.177595629477	4979.9055063581445	9918.059665294792	1769.4590587585358	2145.3007813024647
PWY-5899	superpathway of menaquinol-13 biosynthesis	6444.69618293286	3243.0948013689504	2869.51230012562	644.3302183902528	4557.984253666068	6085.588363425113	841.4239717166828	2200.5993481650157	3005.247447424598	8794.171181868705	4453.564212849084	3062.076550547261	2247.019242907996	5315.977257769794	4835.177595629477	4979.9055063581445	9918.059665294792	1769.4590587585358	2145.3007813024647
